146238,22085
844,80
345887,11636
508763,55234
25283,15867
895,615
11128,571
38878,12105
1677,69
446354,16433
9453,615
376867,2003
27621,14134
146233,10742
416477,44656
389015,8842
9953,634
33196,11866
44214,9833
14462,14277
91356,5552
445954,1279
57174,50124
10296,9390
13649,5528
52538,37636
4552,2841
10956,8981
370663,86676
76684,27066
36353,176
14869,6947
370663,121950
41847,4588
72051,2034
21634,13193
14114,8328
4380,1628
27799,20771
34308,895
11797,10361
10417,423
18172,13416
283227,38349
20313,27
6947,956
449176,342
376867,108827
10296,703
7548,627
20357,10066
86331,11184
5915,2567
290512,13678
137106,9688
458594,11636
72190,924
34099,89
14207,2059
245913,24747
50270,25460
11841,9550
1649,464
399057,842
97630,21175
273153,25379
14653,14474
16133,787
26463,11395
9971,1259
376867,40056
4836,400
264644,16131
637,613
14292,9655
64635,11169
549559,15774
1986,1404
36353,11564
466282,56903
276,226
10740,6022
15775,8067
18254,10609
57685,949
113833,18165
9550,146
33431,521
40264,20125
28769,8871
51363,769
398181,55234
89185,27799
31047,17478
242224,78307
199584,11658
14883,979
422,401
72559,9391
52796,10017
40976,1903
20502,10818
10330,442
33403,11564
6478,2005
332283,56766
33403,101
40990,8090
57174,19460
28031,20502
41847,14202
40807,32171
376660,70476
5961,2517
11866,5919
400090,12703
21301,17006
25283,527
21634,2003
1538,562
12109,334
528888,21301
40876,23830
14134,7508
31802,27
160781,37636
21634,18165
23857,628
27091,21634
11099,186
16791,10693
122906,866
11632,9813
46975,16131
44214,10677
9393,424
20497,10677
335984,17110
1643,276
588001,16358
192136,16635
156022,842
193893,1640
1374,70
44656,746
346685,2841
74997,12580
575452,101280
11423,10356
273153,86676
11109,867
47413,280
9691,9391
112479,50124
572468,54582
14653,1259
44593,2034
17130,13073
59474,10139
449176,18923
11713,11636
12604,12568
18711,4176
205015,57174
5528,786
38050,14846
12612,984
180863,39851
23601,12531
32298,1259
427900,19294
11588,1903
36091,1259
1677,873
13698,4553
37636,33623
11632,10735
399121,24685
31781,65
27066,9971
16635,1874
32171,26976
449176,1966
15069,12612
108827,21634
392044,83144
32930,18475
323677,8842
43410,400
87093,10609
38542,27069
28740,4349
33431,4723
37265,9971
504608,6478
16995,11169
96724,9675
399366,9528
15644,11564
399019,45881
36423,1378
14574,9393
179826,54582
400090,11636
239877,101280
205596,26
449176,13193
70476,10818
74997,57685
50646,1925
20575,27
310307,9372
76684,37265
15237,872
11130,4974
519010,57289
156022,16133
424694,18923
333354,10589
12612,11423
449749,15859
18476,10356
11208,844
400617,4599
62001,1653
12703,311
12086,9373
11169,103
10139,26
54139,11128
21290,13597
5473,769
10735,866
10161,2567
451915,56766
11658,10355
2517,548
44415,29918
287424,47413
150540,38
44373,10367
12543,11423
84355,1925
11216,2288
46342,15069
9509,562
46342,11423
5123,464
22238,8885
11058,1903
8545,1901
24653,238
74997,36353
44564,24363
29095,10361
33065,11224
10589,3600
22085,9029
376867,27091
36423,15708
2288,334
398978,16433
21634,17651
664413,41472
263115,11662
10947,5528
363579,21115
422,70
437557,57825
413362,80346
487558,34843
377154,17651
296098,19180
37645,34601
415086,9372
1997,89
9727,9509
14978,525
38884,1653
16635,1123
14211,13678
32868,421
11229,10356
449176,4676
34601,4836
22085,451
43410,877
108827,26933
59700,13396
10296,9655
306819,34308
1126,111
57289,4234
443463,55234
11058,931
235708,22705
700785,24747
11109,10990
47413,8810
12703,281
504608,71043
36557,25631
474395,41747
4553,252
25283,9621
12543,10651
25755,424
20495,9486
38878,89
376867,4676
453201,28740
41171,11395
114150,13969
14207,85
341174,41472
49007,10818
80271,16605
28752,10361
331482,9528
14247,186
12281,1415
13969,8277
19913,38
75311,5552
44593,115
60308,14292
1677,1125
205596,11534
28769,9479
21634,11534
370663,33623
463272,20495
34601,11835
322766,34099
113833,18923
45759,44247
11807,1404
44564,11130
157336,15774
12812,1378
23949,12281
8849,254
12109,745
224141,33065
376660,49007
1925,745
27066,8846
5473,4982
9833,705
44214,1595
277216,9528
567609,10819
11887,5528
317091,48266
399055,21198
21175,1852
52512,11878
21776,1073
8981,858
38349,21634
49022,4974
286565,56903
691906,18475
26463,17979
11081,2832
50270,47120
82618,70476
9372,7512
449176,36423
26579,634
449176,108827
10417,821
1944,1826
40056,21634
26232,1653
24653,9366
62215,12483
47413,6479
283995,7220
398173,45759
57825,10735
14846,426
17110,636
10938,2003
10677,621
36915,26579
16133,2501
11801,1944
637,80
306819,25313
64328,21290
15503,7972
26463,13377
21175,9829
10589,660
11534,10139
205015,11130
18711,4193
12877,11423
458723,20357
12580,101
12543,1572
340613,1944
297762,22080
22085,8052
14978,6575
369885,613
273153,57825
401,115
12812,468
449176,59474
74997,11328
21290,14900
2517,334
123109,40990
41747,509
458723,11588
9509,4771
33623,28031
9953,858
86676,28031
10742,562
13542,5336
50544,10740
1562,1126
36091,1024
339380,1913
124905,3056
9550,9461
844,843
519141,342
9596,6477
43410,8012
32868,23601
33065,809
19180,1669
500664,17110
4253,676
313369,15237
28468,25313
22238,712
297762,25379
466272,57289
20912,11564
273153,33294
25755,497
10145,167
46705,11130
76684,28468
33431,2832
332283,34843
14134,9325
602147,1901
32444,17483
709614,48594
41171,17979
11036,7555
152780,16358
301846,12583
179144,363
41714,101
126331,4676
376867,26
8849,925
1366,70
16367,4553
357096,46342
21198,19101
43410,769
296524,55234
11058,2637
41714,11564
11596,11058
34327,11128
424694,18165
11423,11081
49519,8981
290764,25631
376867,25350
21776,1939
80,76
36647,7220
281957,12703
20125,9267
395834,6947
57174,712
40990,11859
769,436
449176,36799
445629,8842
32868,4380
44656,713
82703,44415
33623,10818
575452,20941
14462,25
36091,1903
423899,28740
12481,4553
1578,1280
17110,2666
28973,1653
200727,56903
32868,14653
502220,18923
376867,49007
339692,11328
571495,20941
44683,16791
25350,21634
1913,783
449176,13416
20497,11632
25460,1645
9688,509
41847,11702
52371,14978
451,401
13666,12583
502220,18165
4599,101
11184,1412
16133,186
52512,548
235708,14174
10139,1966
4380,1259
22238,67
572468,48594
14846,1494
357096,10356
11099,1124
389015,56766
38349,37265
350,80
12140,9323
120515,32868
39781,25379
44593,114
370663,52538
286565,9675
525,464
519010,140
11169,2275
9833,872
27431,3056
10139,4676
9772,842
16430,101
26280,13193
363676,20544
924,269
152780,12483
376867,33294
20148,9261
10819,2959
281957,1279
326359,12604
60308,8842
9550,79
12220,4974
286217,15774
4723,3875
273153,9692
40876,10474
57685,10017
10296,4836
17478,9659
33294,10818
8272,1925
1279,979
23601,1259
11224,363
245913,16232
449176,24363
74997,12877
8224,1595
130294,11128
13981,12140
3056,1696
34433,12924
5123,2288
22085,8065
273153,3875
449176,40056
22080,15472
11662,9323
10557,1404
6478,1125
41747,1730
11036,688
27069,275
19294,9654
19294,1547
502425,16635
23857,7131
10990,1640
376867,11534
32298,22152
11036,1366
18711,4192
74997,41714
24747,17360
71043,226
244509,34601
21198,11236
48266,36915
568091,25126
110415,2319
10417,637
15775,769
27066,12086
36648,7220
205321,38878
29515,21301
33403,10017
13678,8358
451915,20544
11162,914
38349,27066
1404,455
377154,32444
14653,12531
560204,844
222058,34099
9692,226
376290,22080
9971,4823
11058,638
220029,21634
10196,2319
86676,37636
12109,269
34308,10161
400090,1279
167810,15318
305091,9372
16605,10818
316029,15237
27069,562
273153,20502
15644,8810
2003,1378
108827,15708
47650,25126
376867,140
26280,12812
445629,56766
449176,26
68817,10677
331330,20128
11444,4553
449176,18165
7548,2770
298312,16131
8012,5473
39851,3877
22881,14292
10367,9104
11399,786
65229,9692
160781,28031
286565,13416
13073,7326
493922,16358
28178,9688
376660,16605
9880,9675
568332,9596
74997,40990
10819,6557
11081,984
1595,73
126963,12924
340027,32171
266856,10609
11171,10139
2502,2501
39851,269
2319,118
27066,25313
121950,10818
392044,23857
399361,436
20495,9530
46342,9481
156022,1538
116711,15503
24747,9655
80613,1653
11632,634
258480,160781
74997,25460
273153,78307
449176,32444
2503,2502
15800,5552
487558,56766
602147,9830
10740,712
4599,769
273153,19294
169917,9509
24685,226
4253,744
360389,1677
19180,582
70476,9779
14114,10560
32444,21634
14207,217
14024,10947
57825,14134
50270,41472
394723,40876
13532,5552
61791,15859
16869,11162
27069,2149
10742,1571
370663,25379
273153,71043
40807,25313
76684,843
5925,613
24653,1422
8204,421
14207,87
10103,844
263472,8846
21634,1966
445629,34843
283366,21198
398181,48266
13416,9655
161337,10361
28769,10437
375183,39403
33065,5393
13542,9388
253161,45881
10545,9833
449176,15058
376867,11171
20941,10360
49494,32528
137106,442
376867,13193
101280,389
13193,4927
112336,10609
322766,38878
15318,626
17452,11430
50544,36091
14024,786
12086,10571
33196,4599
50124,10819
16433,10858
606856,44415
500664,11662
45881,4348
6575,442
242582,44593
967,615
2841,269
43923,12483
38365,9688
303991,25126
332283,20544
64689,43410
4253,637
407887,11658
112479,86331
424694,59474
33542,8849
36353,10017
399121,28740
40976,266
76649,32528
398818,342
11081,8090
14844,13969
11099,686
28468,1280
11328,8012
186992,342
13078,5460
6477,442
1997,433
608748,25631
61979,24363
17478,1573
